,C1,C2,C3,C4,C5,C6,C7,C8,Timestamp,effort
2425,172999.0625,-16630.841796875,201198.703125,188277.796875,180315.1875,157619.875,173294.515625,205171.328125,1133654.25318478,1.0
2426,172990.625,-16606.904296875,201217.296875,188297.203125,180298.546875,157618.640625,173280.875,205155.015625,1133678.25518478,1.0
2427,172971.3125,-16574.71875,201239.515625,188318.375,180268.828125,157605.859375,173250.40625,205124.359375,1133689.25718478,1.0
2428,172954.484375,-16534.998046875,201265.3125,188343.828125,180242.515625,157592.265625,173222.46875,205095.984375,1133712.25918478,1.0
2429,172943.09375,-16504.95703125,201285.1875,188364.0,180229.40625,157584.015625,173207.828125,205078.09375,1133725.26118478,1.0
2430,172940.5625,-16496.8515625,201289.875,188368.625,180234.359375,157582.921875,173211.3125,205079.859375,1133740.26318478,1.0
2431,172950.765625,-16518.78515625,201275.03125,188354.65625,180260.734375,157591.40625,173235.0,205104.515625,1133752.26518478,1.0
2432,172970.796875,-16561.60546875,201246.328125,188327.484375,180296.53125,157605.578125,173270.625,205139.234375,1133766.26718478,1.0
2433,172989.390625,-16602.564453125,201218.578125,188298.0625,180322.765625,157618.109375,173297.90625,205166.03125,1133777.26918478,1.0
2434,172999.3125,-16626.3125,201201.75,188280.796875,180330.4375,157625.59375,173307.765625,205176.8125,1133792.27118478,1.0
2435,173004.453125,-16622.162109375,201210.234375,188285.28125,180324.140625,157631.375,173305.8125,205174.90625,1133806.27318478,1.0
2436,172998.59375,-16602.13671875,201226.5,188299.71875,180306.734375,157629.171875,173287.359375,205155.734375,1133817.27518478,1.0
2437,172991.671875,-16561.60546875,201256.4375,188328.953125,180289.234375,157626.3125,173268.140625,205136.515625,1133833.27718478,1.0
2438,172969.546875,-16520.64453125,201281.09375,188354.234375,180260.15625,157610.765625,173238.78125,205106.46875,1133845.27918478,1.0
2439,172952.0,-16490.69921875,201299.59375,188374.921875,180238.125,157597.421875,173220.265625,205086.390625,1133856.28118478,1.0
2440,172938.890625,-16497.947265625,201290.390625,188366.046875,180229.96875,157584.59375,173215.3125,205080.96875,1133871.28318478,1.0
2441,172952.0,-16521.12109375,201271.5625,188350.890625,180258.34375,157592.171875,173243.5,205106.421875,1133882.28518478,1.0
2442,172965.21875,-16571.427734375,201235.75,188314.984375,180286.625,157599.03125,173269.0,205133.65625,1133904.28718478,1.0
2443,172985.578125,-16613.0078125,201210.28125,188286.703125,180317.046875,157613.25,173296.328125,205162.21875,1133915.28918478,1.0
2444,173004.125,-16627.98046875,201203.125,188278.125,180338.3125,157632.375,173316.875,205183.4375,1133926.29118478,1.0
2445,173009.84375,-16621.162109375,201211.671875,188284.078125,180341.6875,157645.484375,173320.03125,205185.71875,1133940.29318478,1.0
2446,173000.5,-16603.185546875,201225.5,188297.765625,180321.90625,157642.328125,173299.90625,205164.40625,1133953.29518478,1.0
2447,172987.71875,-16566.373046875,201252.34375,188325.0,180297.203125,157634.03125,173275.53125,205138.09375,1133969.29718478,1.0
2448,172969.890625,-16523.314453125,201281.421875,188354.46875,180270.359375,157620.828125,173247.734375,205108.953125,1133980.29918478,1.0
2449,172956.53125,-16493.322265625,201298.921875,188373.296875,180253.671875,157608.234375,173227.515625,205089.640625,1133990.30118478,1.0
2450,172954.25,-16493.798828125,201295.828125,188370.34375,180255.25,157599.65625,173227.375,205090.59375,1134004.30318478,1.0
2451,172970.453125,-16517.498046875,201280.046875,188355.421875,180278.234375,157605.859375,173252.078125,205118.25,1134015.30518478,1.0
2452,172983.421875,-16562.3203125,201250.296875,188326.421875,180303.78125,157616.59375,173281.96875,205148.671875,1134028.30718478,1.0
2453,173002.640625,-16600.181640625,201225.59375,188301.53125,180330.25,157629.03125,173308.96875,205176.328125,1134044.30918478,1.0
2454,173013.515625,-16623.212890625,201210.421875,188283.609375,180337.015625,157635.046875,173318.59375,205184.71875,1134054.31118478,1.0
2455,173014.46875,-16623.1171875,201213.4375,188283.890625,180331.96875,157639.671875,173316.0625,205180.578125,1134068.31318478,1.0
2456,173005.890625,-16602.994140625,201229.734375,188299.71875,180317.796875,157637.28125,173298.515625,205164.40625,1134079.31518478,1.0
2457,172993.015625,-16566.515625,201256.78125,188326.09375,180294.484375,157629.65625,173275.25,205139.140625,1134092.31718478,1.0
2458,172973.515625,-16528.798828125,201280.421875,188350.515625,180260.578125,157610.953125,173243.734375,205108.046875,1134113.31918478,1.0
2459,172963.734375,-16492.701171875,201305.46875,188376.265625,180252.625,157607.484375,173235.8125,205097.84375,1134125.32118478,1.0
2460,172956.34375,-16490.078125,201304.453125,188376.109375,180253.578125,157601.859375,173238.625,205098.9375,1134139.32318478,1.0
2461,172961.828125,-16520.787109375,201281.375,188354.28125,180272.9375,157604.46875,173258.03125,205118.734375,1134155.32518478,1.0
2462,172971.453125,-16569.90234375,201244.8125,188319.84375,180301.59375,157610.953125,173283.265625,205146.0,1134169.32718478,1.0
2463,172988.25,-16614.8671875,201214.953125,188287.75,180329.578125,157622.640625,173310.34375,205174.421875,1134181.32918478,1.0
2464,173009.5625,-16631.22265625,201207.234375,188276.9375,180355.0,157644.765625,173335.046875,205198.125,1134197.3311915002,1.0
2465,173016.609375,-16631.794921875,201208.5625,188278.453125,180354.328125,157652.4375,173334.671875,205196.59375,1134208.3331915,1.0
2466,173018.90625,-16601.8984375,201234.03125,188303.390625,180349.28125,157665.171875,173331.703125,205191.6875,1134219.3351915001,1.0
2467,173004.546875,-16567.564453125,201259.96875,188328.90625,180329.484375,157662.171875,173308.484375,205164.59375,1134234.3371915,1.0
2468,172983.28125,-16532.8984375,201281.46875,188350.03125,180295.390625,157643.90625,173273.625,205128.984375,1134251.3391915,1.0
2469,172971.5625,-16502.953125,201300.125,188369.578125,180269.78125,157626.796875,173253.609375,205109.671875,1134267.3411915002,1.0
2470,172968.125,-16499.94921875,201299.828125,188368.765625,180267.5,157617.34375,173252.75,205110.625,1134278.3431915,1.0
2471,172978.1875,-16525.4609375,201281.375,188351.609375,180293.15625,157621.59375,173274.15625,205134.609375,1134290.3451915001,1.0
2472,173005.984375,-16562.796875,201259.453125,188330.8125,180332.78125,157640.328125,173312.96875,205173.953125,1134304.3471915,1.0
2473,173029.0625,-16592.6953125,201242.28125,188312.59375,180360.71875,157658.3125,173341.8125,205202.3125,1134329.3491915,1.0
2474,173043.078125,-16609.05078125,201233.265625,188301.25,180371.265625,157670.1875,173352.21875,205214.765625,1134347.3511915002,1.0
2475,173047.9375,-16609.8125,201235.84375,188302.25,180368.484375,157673.1875,173348.0625,205210.90625,1134367.3531915,1.0
2476,173038.78125,-16591.263671875,201252.0,188316.171875,180351.140625,157669.1875,173331.65625,205193.734375,1134377.3551915002,1.0
2477,173021.71875,-16554.8828125,201278.765625,188342.5,180319.953125,157659.546875,173306.53125,205166.75,1134393.3571915,1.0
2478,173006.453125,-16517.35546875,201303.21875,188366.71875,180296.390625,157645.203125,173280.0625,205139.421875,1134415.3591915,1.0
2479,172997.15625,-16489.697265625,201319.859375,188382.6875,180286.90625,157636.46875,173263.0,205123.3125,1134429.3611915,1.0
2480,172991.671875,-16489.79296875,201317.859375,188379.875,180289.09375,157629.703125,173259.75,205120.6875,1134446.3631915,1.0
2481,173000.546875,-16513.111328125,201301.734375,188366.25,180311.609375,157636.0,173279.15625,205139.375,1134470.3651915002,1.0
2482,173015.1875,-16555.501953125,201271.84375,188337.96875,180335.25,157643.8125,173305.859375,205167.265625,1134482.3671915,1.0
2483,173031.296875,-16599.84765625,201241.234375,188305.40625,180357.046875,157652.296875,173331.953125,205193.96875,1134494.3691915001,1.0
2484,173046.234375,-16622.87890625,201228.6875,188289.8125,180373.3125,157665.265625,173350.640625,205209.421875,1134515.3711915,1.0
2485,173050.5625,-16623.59375,201232.59375,188291.328125,180373.171875,157673.046875,173349.3125,205205.84375,1134526.3731915,1.0
2486,173035.828125,-16610.91015625,201243.328125,188299.625,180353.28125,157666.421875,173324.46875,205181.484375,1134539.3751915002,1.0
2487,173020.8125,-16580.6796875,201263.734375,188318.9375,180328.53125,157657.921875,173298.8125,205155.34375,1134554.3771915,1.0
2488,173008.75,-16539.05078125,201292.6875,188348.40625,180304.734375,157648.390625,173277.0625,205130.5,1134568.3791915001,1.0
2489,173002.40625,-16501.046875,201319.625,188377.0625,180294.0625,157644.390625,173267.4375,205119.921875,1134580.3811915,1.0
2490,172998.96875,-16493.2734375,201324.625,188381.734375,180294.296875,157639.46875,173268.671875,205121.59375,1134591.3831915,1.0
2491,173007.9375,-16513.111328125,201310.28125,188369.109375,180311.265625,157642.328125,173285.984375,205142.0,1134607.3851915002,1.0
2492,173022.09375,-16557.7890625,201279.375,188339.78125,180336.3125,157649.671875,173310.921875,205169.03125,1134622.3871915,1.0
2493,173042.46875,-16597.3203125,201254.0625,188313.796875,180366.4375,157663.890625,173340.15625,205196.125,1134638.3891915001,1.0
2494,173050.859375,-16624.5,201236.078125,188292.8125,180376.984375,157669.84375,173351.734375,205207.796875,1134649.3911915,1.0
2495,173061.921875,-16619.4921875,201244.28125,188298.859375,180380.890625,157683.015625,173360.984375,205214.328125,1134667.3931915,1.0
2496,173049.1875,-16605.236328125,201256.625,188309.359375,180360.71875,157678.859375,173341.34375,205192.5,1134678.3951915002,1.0
2497,173034.875,-16570.044921875,201280.375,188335.578125,180336.546875,157671.28125,173315.0625,205166.796875,1134690.3971915,1.0
2498,173017.421875,-16525.4609375,201312.140625,188366.625,180310.84375,157661.40625,173285.796875,205137.09375,1134704.3991915002,1.0
2499,173009.21875,-16484.310546875,201341.5625,188395.1875,180303.015625,157659.40625,173276.59375,205127.640625,1134715.4011915,1.0
2500,173000.96875,-16474.677734375,201346.796875,188403.390625,180304.984375,157654.6875,173276.828125,205128.03125,1134725.4031915,1.0
2501,173002.59375,-16508.62890625,201320.140625,188379.21875,180320.375,157652.109375,173294.140625,205145.671875,1134740.4051915002,1.0
2502,173025.8125,-16549.349609375,201294.15625,188352.890625,180356.578125,157668.1875,173336.765625,205190.15625,1134755.4071915,1.0
2503,173040.890625,-16595.556640625,201261.359375,188318.984375,180379.609375,157677.625,173364.609375,205218.390625,1134768.4091915002,1.0
2504,173047.75,-16626.931640625,201240.375,188296.53125,180392.09375,157683.34375,173377.71875,205230.734375,1134779.4111915,1.0
2505,173049.28125,-16625.263671875,201244.8125,188300.828125,180389.609375,157691.96875,173374.484375,205227.640625,1134789.4131915001,1.0
2506,173043.9375,-16600.896484375,201263.5,188319.65625,180372.359375,157692.359375,173354.59375,205208.46875,1134802.4151915,1.0
2507,173023.0,-16569.6640625,201285.0,188342.265625,180338.265625,157678.140625,173320.078125,205173.84375,1134813.4171915,1.0
2508,173004.796875,-16526.080078125,201314.859375,188373.015625,180307.5,157664.359375,173292.1875,205143.671875,1134823.4191915002,1.0
2509,172991.15625,-16495.0390625,201332.875,188391.796875,180287.765625,157649.921875,173270.71875,205121.453125,1134840.4211915,1.0
2510,172981.953125,-16493.607421875,201330.34375,188390.515625,180284.0,157637.140625,173263.375,205116.203125,1134857.4231915001,1.0
2511,172992.4375,-16513.921875,201313.375,188376.6875,180310.21875,157642.28125,173281.125,205135.46875,1134871.4251915,1.0
2512,173009.125,-16559.029296875,201282.234375,188345.9375,180349.1875,157655.734375,173310.921875,205164.359375,1134882.4271915,1.0
2513,173036.734375,-16596.890625,201260.40625,188323.90625,180383.421875,157675.421875,173347.15625,205199.9375,1134899.4291915002,1.0
